date,pm25,pm10,no2,so2,o3,co,station,lat,lon,split,t2m,blh,u10,v10,sp,tp,msdwswrf,rh,wind_speed,vi
2023-06-11,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,294.795772,304.6945574,-0.234357644,-0.885355652,99088.77574,0.0,195.0521697,69.32981212,0.9158483148587302,279.05399694141664
2023-07-11,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,295.1398116,249.1158984,1.046242826,-0.398227166,98958.60238,0.0,189.7388065,70.56615937,1.1194681445654708,278.8773125636083
2023-08-11,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,294.9554046,256.3835857,1.360110377,-1.063211555,98876.68605,0.0,188.0730024,72.60290129,1.726360057551321,442.6103817642661
2023-09-11,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,295.8581124,271.3868627,0.541741268,-0.591961231,98919.00675,0.000129372,180.6179025,72.75080494,0.802434857456531,217.77027848624965
2023-10-11,66.09513888888888,221.8395833333333,28.053194444444443,6.448263888888889,86.91843750000001,0.8054861111111111,Muradpur Patna India,28.7330571,77.8227763,train,293.5598593,331.6256766,-0.880944124,-1.198583557,99158.13914,0.000906954,144.2659705,80.62642892,1.4875029723401898,493.29417964682654
2023-11-11,229.8527777777778,562.8836805555555,37.236041666666665,5.601284722222222,72.75125000000001,1.7859375,Muradpur Patna India,28.7330571,77.8227763,train,292.9274071,357.8290422,1.572753494,-1.610665741,99281.38126,0.0,182.3513212,76.52291775,2.251176954866118,805.5364935824556
2023-12-11,134.04965277777777,480.2024305555556,71.23368055555555,11.87902777777778,38.21843750000001,2.5497916666666667,Muradpur Patna India,28.7330571,77.8227763,train,292.6750356,288.3841164,1.990963264,-1.117481836,99269.52927,0.0,186.5317848,75.35901573,2.2831338927858487,658.4195502939392
2023-11-13,283.1297101449275,519.9238095238095,35.20638888888889,10.685868055555558,90.62968750000002,1.8940625,Muradpur Patna India,28.7330571,77.8227763,train,292.4712345,249.9798276,0.865593633,-1.417430999,99275.72338,0.0,184.9181126,72.66282171,1.6608320127021508,415.17450020784463
2023-11-14,217.2554347826087,548.6624999999999,67.26416666666667,5.0918478260869575,74.4503125,2.056701388888889,Muradpur Patna India,28.7330571,77.8227763,train,291.9558944,230.2435768,1.399323167,-1.20031848,99233.65056,0.0,153.2659033,70.94792117,1.8436023918221685,424.4776088901712
2023-11-15,187.9798611111111,564.6771739130435,75.65404761904763,11.895173611111112,55.3175,2.0184375,Muradpur Patna India,28.7330571,77.8227763,train,292.1075481,244.3460996,1.229204276,-0.898190969,99199.88592,0.0,184.1215238,75.01819235,1.5223961931540169,371.9915718430722
2023-11-16,195.32986111111111,403.80104166666666,52.05413194444444,7.455138888888889,50.6690625,1.088125,Muradpur Patna India,28.7330571,77.8227763,train,293.3967406,284.1210933,0.008322416,-0.389035911,99328.05245,0.0,180.2776139,74.10960951,0.3891249190885582,110.5585974417152
2023-11-17,128.98194444444445,252.43055555555557,31.422986111111115,6.855659722222222,70.67937500000001,1.1529513888888887,Muradpur Patna India,28.7330571,77.8227763,train,293.3873231,329.8946428,0.533721963,-0.82964762,99215.15594,0.0,174.5586877,75.73016601,0.98649597422404,325.4397370402777
2023-11-18,87.32604166666665,230.34444444444443,41.99333333333333,6.805763888888889,33.145625,1.107673611111111,Muradpur Patna India,28.7330571,77.8227763,train,293.0054471,309.6151774,0.723721327,0.581244611,99120.03172,0.0,172.9454708,75.83381382,0.9282337297099164,287.3952508927994
2023-11-19,83.425,253.459375,23.208402777777778,7.956666666666666,14.114687500000004,0.9415625,Muradpur Patna India,28.7330571,77.8227763,train,292.8657664,344.2480802,-0.085625687,-0.121109424,99234.5028,0.0,167.8423622,72.15737017,0.1483214443559452,51.05937247202526
2023-11-20,179.38472222222222,353.75347222222223,23.28666666666667,10.761485507246377,56.1378125,1.0035069444444444,Muradpur Patna India,28.7330571,77.8227763,train,291.7622177,312.5719364,1.346804076,-0.995002541,99223.35418,0.0,176.509507,74.87783735,1.674488362374212,523.3980699065723
2023-11-22,202.02291666666667,462.88263888888895,63.1215625,12.572708333333331,83.7125,2.1638194444444445,Muradpur Patna India,28.7330571,77.8227763,train,290.4357689,257.4137615,2.287428832,-0.894457288,98909.53844,0.0,177.466788,73.05799676,2.4560913056157334,632.231701565992
2023-11-23,271.7718253968254,604.4317460317461,58.77184027777778,13.35295138888889,102.0996875,1.7271875,Muradpur Patna India,28.7330571,77.8227763,train,291.3469044,237.3384057,-0.814159855,-0.030764297,98935.38146,0.0,175.0505151,72.80531246,0.8147408860880404,193.3693029627408
2023-11-24,335.10729166666664,613.7693181818182,108.36062499999998,15.559965277777778,90.624375,2.396701388888889,Muradpur Patna India,28.7330571,77.8227763,train,290.8059288,233.5864755,1.150806382,-0.836764036,99122.2724,0.0,174.2194157,75.8783147,1.422859578733945,332.360754127877
2023-11-25,310.5621527777778,546.6600000000001,85.08855072463768,14.9165625,54.195,2.2209375,Muradpur Patna India,28.7330571,77.8227763,train,291.6427429,210.2788976,0.072865421,0.02402086,99234.93879,0.0,165.7726758,73.03772306,0.0767226908590075,16.133162854737705
2023-11-26,321.3392857142857,602.2221014492754,86.86093137254902,14.412777777777777,71.1903125,1.910486111111111,Muradpur Patna India,28.7330571,77.8227763,train,292.3140877,235.2793503,-1.115327695,-0.076554726,99237.73065,0.0,152.7594251,75.06177217,1.1179519190497182,263.0310011806559
2023-11-27,184.20350877192985,527.5666666666666,70.9367361111111,10.982395833333332,45.92093750000001,1.7856944444444445,Muradpur Patna India,28.7330571,77.8227763,train,291.3671986,250.3627394,-1.67725003,0.528076805,99070.75229,0.000915269,64.67810341,83.61599908,1.7584176907418807,440.24227006355926
2023-11-28,174.43888888888887,398.1923611111111,50.81545833333333,9.535243055555554,59.54625000000001,1.5544791666666669,Muradpur Patna India,28.7330571,77.8227763,train,290.6445623,240.1925767,-1.294159964,-0.886106041,99008.71998,0.0013705,98.62440265,88.85326361,1.5684495300509913,376.72993404685167
2023-11-29,342.4208333333333,534.8451388888889,72.87489583333333,12.568576388888893,77.751875,2.335138888888889,Muradpur Patna India,28.7330571,77.8227763,train,291.9378203,291.8620094,-1.223686356,0.211169012,99061.16585,0.000223729,148.0960246,83.13765107,1.2417731876190654,362.4264177575436
2023-11-30,297.3601449275362,501.97152777777774,40.39899305555556,12.632013888888888,58.564687500000005,1.6224305555555556,Muradpur Patna India,28.7330571,77.8227763,train,292.0045986,291.1038633,-0.846723066,-0.387926296,99173.13292,0.000722304,136.3747329,84.59601096,0.9313574832601712,271.1217614904009
2023-01-12,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,291.873276,267.16506,0.787955484,-1.019867377,99166.08323,0.000228685,148.283429,84.3418355,1.288799174206181,344.3221087047448
2023-02-12,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,291.2291273,268.1226895,0.854303255,-1.394748177,99244.61553,9.37e-06,153.8880194,80.95630479,1.635590574914278,438.5389438668674
2023-03-12,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,292.1684418,205.9855574,0.434680335,-1.35772308,99224.03694,0.001683853,153.1233107,77.35682513,1.42560827564952,293.6547152937192
2023-04-12,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,291.3483079,253.0324085,-0.321725823,-1.27950448,99132.94363,7.63e-05,133.7724596,78.5194106,1.3193328691141966,333.8339734851804
2023-05-12,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,290.5784706,294.7534966,1.213989362,-1.507766542,99057.5554,0.0,163.013801,78.2749274,1.9357505304723035,570.5692374020164
2023-07-12,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,290.3772655,203.2730314,1.554687504,-1.015712981,99026.07865,0.0,159.0024372,76.72924558,1.8570746067042263,377.49318484073086
2023-08-12,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,289.6055979,277.6267557,1.903418185,-1.234875372,99015.31424,0.0,164.4054791,74.30372294,2.268902371491738,629.9080043972874
2023-10-12,74.97847222222221,255.2336805555556,31.25378472222222,7.09736111111111,98.09,0.8899652777777778,Muradpur Patna India,28.7330571,77.8227763,train,288.327153,302.5523653,2.756015419,-0.976526777,98927.66957,0.0,167.4533448,71.12558476,2.923905869887701,884.634636849078
2023-11-12,262.63125,405.8310606060606,21.23267361111111,7.200729166666666,93.04875,1.3656944444444443,Muradpur Patna India,28.7330571,77.8227763,train,288.263646,213.9279491,-0.200430099,-0.348561502,99033.04937,0.0,166.0922037,72.40561092,0.4020787799196145,86.0158887648334
2023-12-12,151.30520833333333,546.4215277777777,75.1984126984127,12.17142361111111,38.3321875,2.228576388888889,Muradpur Patna India,28.7330571,77.8227763,train,288.531546,262.998328,-0.756359885,-0.237864384,98966.19233,0.0,161.5256072,77.55649846,0.7928806598807369,208.5262878521705
2023-12-13,140.12465277777778,475.78715277777775,45.99076086956522,8.588079710144926,28.46916666666667,1.699826388888889,Muradpur Patna India,28.7330571,77.8227763,train,288.2696192,289.2223366,1.334138174,-1.293184875,99133.30149,0.0,162.7226507,74.84041001,1.8580236242450796,537.3819340621623
2023-12-14,159.6326388888889,524.6840909090909,63.458125,5.947395833333332,30.0925,2.021388888888889,Muradpur Patna India,28.7330571,77.8227763,train,287.2968135,228.264042,2.388755568,-0.853151143,99220.59652,0.0,164.5737523,68.34156691,2.5365370165746075,579.0001920859409
2023-12-15,160.86666666666667,510.23576388888887,61.34787037037037,4.632638888888889,57.785,2.237638888888889,Muradpur Patna India,28.7330571,77.8227763,train,287.1590944,205.4968677,1.632159496,-1.248175565,99315.13266,0.0,164.4307709,73.60035266,2.0547230619833035,422.2391532285218
2023-12-16,159.43819444444443,750.3961805555556,69.72333333333333,5.585208333333334,74.435,1.8634027777777775,Muradpur Patna India,28.7330571,77.8227763,train,287.0617261,248.3230579,1.481402318,-1.44588442,99186.34303,0.0,161.3356632,71.31142844,2.070056661971964,514.0428003271447
2023-12-17,168.03645833333334,656.7281746031746,35.80254166666666,5.22625,84.19875,1.585625,Muradpur Patna India,28.7330571,77.8227763,train,287.5112799,299.2047115,1.727446074,-1.507037232,99312.90432,0.0,162.4670779,73.28385425,2.292429095351094,685.90558610873
2023-12-18,132.57326388888887,511.25871212121217,41.2303125,7.316249999999999,82.9921875,1.8349305555555555,Muradpur Patna India,28.7330571,77.8227763,train,287.6972289,362.3844003,3.037314204,-1.56745162,99407.7455,0.0,165.6567379,70.39996383,3.417920735602389,1238.6011560442064
2023-12-19,147.22916666666666,363.1586805555556,55.9938888888889,3.6756597222222234,69.39968750000001,2.0975,Muradpur Patna India,28.7330571,77.8227763,train,287.1793421,276.955058,2.551713932,-1.043445139,99430.70548,0.0,167.278518,68.93861567,2.756813694986593,763.5134967902062
2023-12-20,110.46145833333333,438.396875,28.15315217391305,5.841423611111111,77.71062500000001,1.051770833333333,Muradpur Patna India,28.7330571,77.8227763,train,286.736308,213.9771147,1.314139328,-1.511924011,99383.0047,0.0,159.0359185,74.55797443,2.003216510623507,428.6424890626199
2023-12-21,148.96666666666667,586.4370833333334,61.42253472222222,5.855104166666667,82.81,1.9785069444444443,Muradpur Patna India,28.7330571,77.8227763,train,286.7875979,191.5078831,1.570183286,-1.533043361,99221.9549,0.0,155.1606912,74.4275021,2.1944697533436037,420.2582569898126
2023-12-22,150.70568181818183,439.3109848484849,44.35038194444445,4.438819444444444,75.72500000000001,1.6895138888888888,Muradpur Patna India,28.7330571,77.8227763,train,288.3636094,170.8981942,-0.073132463,-0.140158277,99233.14546,0.0,161.4709646,74.31456372,0.1580907959245417,27.017431543144895
2023-12-26,137.71388888888887,312.8318181818182,56.21,5.397222222222222,68.0984375,2.198402777777777,Muradpur Patna India,28.7330571,77.8227763,train,288.533229,179.3391589,0.533671632,-1.266914194,99388.59696,0.0,156.811096,73.50724698,1.374727967912275,246.5425574816936
2023-12-27,147.88506944444444,382.0805555555556,45.93923611111111,3.248784722222222,68.18979166666666,1.9954166666666664,Muradpur Patna India,28.7330571,77.8227763,train,287.6163446,217.8135228,0.788301216,-0.97796993,99472.56076,0.0,162.5361955,82.82208663,1.2561226019506548,273.6004889995743
2023-12-28,142.1427536231884,469.04456521739127,40.87909722222222,3.3364236111111105,69.8084375,1.6009722222222222,Muradpur Patna India,28.7330571,77.8227763,train,285.594325,144.0354378,0.48030208,-0.997667208,99398.64453,2.59e-07,143.1239594,91.13351615,1.1072623654630558,159.48501956893486
2023-12-29,131.84479166666668,297.10568181818184,25.33809027777778,3.617986111111111,31.932500000000005,1.3107638888888888,Muradpur Patna India,28.7330571,77.8227763,train,285.6163584,176.1338208,0.351798128,-0.431066029,99438.48185,5.18e-05,108.2615454,91.85907999,0.5563989973230841,98.00068128780376
2023-12-30,77.16527777777777,287.9670138888889,17.737916666666667,2.4279166666666665,38.93781250000001,1.418125,Muradpur Patna India,28.7330571,77.8227763,train,285.6798561,149.6580487,0.406333708,-0.360161737,99331.11657,2.17e-06,111.741213,89.80412938,0.5429765732109318,81.26081443656075
2023-12-31,59.33402777777778,298.0336805555556,17.54479166666667,2.559375,29.765000000000004,1.2521180555555556,Muradpur Patna India,28.7330571,77.8227763,train,284.8409803,192.3529489,0.263718807,-0.135150501,99343.33046,2.05e-05,115.5681669,87.45858119,0.2963330340783056,57.00053296144628
2024-01-01,93.6091304347826,372.5531818181819,19.5875,2.56375,45.57125,1.9729166666666669,Muradpur Patna India,28.7330571,77.8227763,train,283.7394718,207.9234287,1.161059238,-0.594268497,99312.93097,2.29e-08,155.490318,86.56504736,1.3043057926237158,271.1957324755941
2024-02-01,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,282.8428781,166.5822036,0.979172073,-0.685948473,99252.46616,5.74e-07,132.4951047,90.85973832,1.1955347155788278,199.1548074014204
2024-03-01,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,283.5904404,201.3353718,0.689120085,-0.138701289,99228.43582,6.98e-05,122.4832576,89.40584488,0.7029399256840294,141.5266712906584
2024-04-01,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,284.7238602,216.6155105,1.115927202,-0.866562094,99240.74245,1.43e-05,91.6817194,89.73496567,1.4128776956698033,306.05122332157805
2024-06-01,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,284.0734797,230.6235668,0.351350058,0.498092976,99429.82713,7.82e-06,139.8044139,87.90224397,0.6095436620925034,140.5751334721071
2024-09-01,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,284.620878,283.7234088,2.117350597,-1.437874981,99448.13549,9.54e-06,151.6193781,87.01428502,2.55942532838956,726.1688787397454
2024-10-01,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,283.2706158,243.8602396,2.748090876,-1.17827641,99273.00915,0.0,174.0120495,86.26011328,2.990039926341609,729.1518528512312
2024-11-01,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,282.9295711,223.36787,2.246424459,-1.205094466,99349.94628,0.0,151.1793837,85.79988321,2.5492499920520286,569.4205408221786
2024-12-01,,,,,,,Muradpur Patna India,28.7330571,77.8227763,train,282.7610456,217.0845153,1.808830729,-1.142112565,99252.19979,0.0,177.5642653,83.33610025,2.1392264296482386,464.3929325971374
2024-01-13,164.38083333333336,485.7674999999999,11.219583333333333,2.6958333333333333,33.948750000000004,2.0404166666666668,Muradpur Patna India,28.7330571,77.8227763,train,282.9930054,128.1785498,1.25398875,-1.049577906,99201.09331,3.34e-07,132.8374762,84.25502182,1.6352680409920286,209.6062860286452
2024-01-14,84.86166666666666,269.3279166666666,6.435833333333332,3.6233333333333335,38.49125,1.6370833333333332,Muradpur Patna India,28.7330571,77.8227763,train,282.3823421,150.43997,1.499861705,-1.256335298,99206.11094,3.15e-07,174.5908398,81.55373961,1.9565182123165263,294.33854116535184
2024-01-15,130.44416666666666,379.4570833333333,7.779583333333332,3.3070833333333334,30.636250000000004,2.002083333333333,Muradpur Patna India,28.7330571,77.8227763,train,281.6956867,131.1972436,0.722094852,-0.854979576,99126.79786,0.0,154.1808227,85.38829623,1.1191117239409305,146.82437346149422
2024-01-16,122.07541666666668,370.59291666666667,9.152083333333332,2.9516666666666667,25.582500000000003,1.83375,Muradpur Patna India,28.7330571,77.8227763,train,281.6838835,160.3327834,-0.958039193,0.888216507,98977.11788,2.62e-06,167.055923,85.72373991,1.3064331818471897,209.46406837167828
2024-01-17,138.8575,430.26291666666674,9.864583333333334,12.565416666666666,30.507500000000004,1.8875,Muradpur Patna India,28.7330571,77.8227763,train,282.6654603,219.1808754,-0.75596217,1.596809962,99036.43278,3.91e-06,154.064603,89.2051674,1.766714707363232,387.230076141928
2024-01-18,142.55541666666667,429.08875,7.245416666666666,4.4175,17.053750000000004,1.998333333333333,Muradpur Patna India,28.7330571,77.8227763,train,283.0713782,189.9269942,1.094358549,0.556975677,99221.2229,1.25e-06,162.1295442,90.2152498,1.2279424003343942,233.21940914624452
2024-01-19,114.16958333333332,347.86608695652166,2.883809523809524,6.37375,57.533750000000005,1.669166666666667,Muradpur Patna India,28.7330571,77.8227763,train,283.2118303,226.6096306,0.318192761,0.763947993,99375.43887,4.07e-06,139.8369604,87.63842103,0.827564601201339,187.53410857587176
2024-01-20,122.38791666666668,425.3120833333333,5.4504166666666665,3.615,54.28000000000001,1.705833333333333,Muradpur Patna India,28.7330571,77.8227763,train,283.5099128,257.5292959,1.291712538,-0.995440868,99370.15485,5.21e-05,156.8246743,84.21796728,1.6307739887890642,419.9720771048823
2024-01-21,114.91625,385.35125,3.1941666666666664,2.8120833333333337,32.65625,1.6720833333333331,Muradpur Patna India,28.7330571,77.8227763,train,282.9946624,246.5612432,2.347949493,-1.298493987,99293.78107,0.0,185.0251221,85.10566578,2.6830865539438182,661.5451563535917
2024-01-22,137.19833333333335,474.77333333333337,4.907916666666666,3.8979166666666663,50.9825,2.0004166666666667,Muradpur Patna India,28.7330571,77.8227763,train,283.0315421,204.5053186,-0.265070024,-0.480331579,99440.62015,0.0,171.4172742,84.34508355,0.5486169368584913,112.19508146160186
2024-01-23,127.78125,435.8395833333333,4.303181818181819,2.79125,22.245000000000005,2.2775000000000003,Muradpur Patna India,28.7330571,77.8227763,train,283.1376919,166.7802598,0.944009517,-1.02020606,99263.55245,7.17e-05,170.4046658,83.67119625,1.3899548097140773,231.81702427437335
2024-01-24,112.80833333333334,390.3333333333333,10.64625,3.4925,26.182500000000005,3.026666666666667,Muradpur Patna India,28.7330571,77.8227763,train,283.8552391,243.0645671,1.114102514,-1.377669606,99351.0818,0.0,169.2950372,86.13687976,1.7717781901235028,430.6564987795907
2024-01-25,120.04458333333334,411.2070833333333,3.08,5.083333333333333,53.337500000000006,2.072083333333333,Muradpur Patna India,28.7330571,77.8227763,train,283.7533951,184.3846976,0.920221667,-0.98252567,99524.4831,0.0,178.9303324,83.95471273,1.346166634791253,248.2125278751949
2024-01-26,155.47625000000002,509.0116666666666,5.581666666666666,6.02625,50.75500000000001,3.092916666666666,Muradpur Patna India,28.7330571,77.8227763,train,284.3202235,211.919786,1.543034463,-0.295398028,99584.90998,0.0,184.2588319,80.584887,1.571055488820171,332.9377429848961
2024-01-27,131.59875,445.8845833333333,7.71,6.413333333333333,57.77375000000001,2.5104166666666665,Muradpur Patna India,28.7330571,77.8227763,train,286.1408492,257.7503144,2.711342914,-0.770889445,99332.57297,0.0,189.9134006,70.78398613,2.818803103040441,726.5473860403692
2024-01-28,156.74291666666667,508.2058333333334,8.989583333333334,6.454583333333333,46.4125,3.04125,Muradpur Patna India,28.7330571,77.8227763,train,285.0872297,165.9983677,-1.609138492,0.339415008,99304.3466,0.0,145.385364,85.55829418,1.6445452970628915,272.9918349211516
2024-01-29,156.44416666666666,496.4079166666667,11.957083333333332,7.541249999999999,60.7,2.99375,Muradpur Patna India,28.7330571,77.8227763,train,287.069975,226.4977084,0.178625473,-0.449115042,99235.21103,0.0,185.6549979,82.68581257,0.4833336120684506,109.47395552619864
2024-01-30,179.03083333333333,571.5570833333333,10.854166666666666,11.772083333333333,71.83625,3.498333333333333,Muradpur Patna India,28.7330571,77.8227763,train,286.8510254,223.4055345,0.611319518,-0.792744347,99166.04541,0.0,187.5117485,86.67736552,1.0010769964334456,223.6461414638685
2024-01-31,185.65666666666667,610.5216666666666,11.210909090909093,15.588333333333331,80.46875,2.869166666666666,Muradpur Patna India,28.7330571,77.8227763,train,288.1083256,237.4639125,-0.963694501,0.551856604,99032.73838,0.015529588,135.6256791,88.06924297,1.1105191590585242,263.70822441624694
2023-01-10,,,,,,,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,301.0705128,443.4710346,0.914004492,-2.374331858,98047.54646,0.0,242.4314341,57.30816315,2.5441808079045622,1128.2704950909
2023-02-10,,,,,,,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,300.2319451,466.2332826,1.117717793,-2.504373614,98172.19468,0.0,244.247973,49.5517126,2.742477030585345,1278.634068424906
2023-03-10,,,,,,,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,300.2870292,542.6381462,2.22441957,-2.122884017,98212.78199,0.0,246.144552,48.5236527,3.0748461706291974,1668.5288258803969
2023-04-10,,,,,,,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,300.3683556,502.8629562,1.986388006,-2.215806211,98209.06147,0.0,240.9935304,59.11787884,2.975825007470505,1496.4321603905053
2023-05-10,,,,,,,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,300.307701,407.4864881,1.627062544,-1.893243132,98112.16056,0.0,241.3263298,57.55253708,2.496337733351183,1017.2238960747876
2023-06-10,,,,,,,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,300.9742109,369.4037645,0.564351922,-0.167657304,98060.53242,0.0,240.0752283,57.77341258,0.588729193644788,217.4787804034342
2023-07-10,,,,,,,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,302.2873445,418.6057929,0.705404698,-0.184163206,98189.47281,0.0,230.6619453,64.19616597,0.7290486090821858,305.1839710674905
2023-08-10,,,,,,,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,303.3380657,510.468974,2.073674321,-0.597955902,98217.83387,0.0,225.6690414,59.23491185,2.1581650655849853,1101.6763067518102
2023-09-10,,,,,,,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,303.4455967,624.4032347,1.546748723,-0.102526897,98289.08786,0.0,213.4077375,55.01398094,1.5501430181472224,967.9143147787464
2023-10-10,81.83749999999999,214.59409722222225,21.372083333333336,9.954166666666667,40.856875,0.6446180555555556,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,302.0276151,513.7461109,1.395659593,-1.386505036,98415.14969,1.52e-06,192.938571,59.72559594,1.967298125446748,1010.6917609291268
2023-11-10,102.8718253968254,185.65043859649123,28.83954861111111,9.041354166666666,24.395624999999995,2.617395833333333,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,300.2784892,553.0269903,1.579268938,-1.810345166,98509.34923,0.0,230.2409183,57.53634125,2.4023821508226404,1328.5821704198854
2023-12-10,176.14097222222222,304.7954861111112,50.88440972222222,9.980208333333334,72.7934375,1.6113888888888888,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,300.0109347,445.7138917,0.735026481,-0.907073018,98659.01996,0.0,231.0395742,57.55549619,1.1674953480656236,520.3688951279752
2023-10-13,178.47992424242423,343.85795454545456,30.857613636363634,10.857391304347829,46.665416666666665,0.748840579710145,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,301.1014722,606.8394021,-0.080401308,-0.345660286,98661.78426,0.0,221.1277852,60.49264433,0.3548878747516075,215.3599457268052
2023-10-14,163.47958333333335,351.8842105263158,34.37753472222222,9.534444444444444,61.458125,0.904722222222222,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,301.784627,644.7164377,0.121003268,-0.682038711,98563.99908,2.81e-06,206.6684065,57.27935983,0.6926893922742151,446.58823741960987
2023-10-15,131.61363636363637,327.11818181818177,26.90722222222222,11.275208333333332,63.6178125,0.7352777777777778,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,300.6288566,522.496469,0.024008288,-0.683788944,98410.42926,0.002366328,205.9173337,61.47100213,0.6842102877254376,357.4974593900152
2023-10-16,112.234375,254.25652173913045,20.80868055555556,10.992569444444444,60.19083333333333,0.6439930555555556,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,297.4076505,400.6778399,-2.245025442,0.148613058,98636.39637,0.003543886,180.5399779,71.97007724,2.2499389050006244,901.5006603626216
2023-10-17,38.4875,109.01875,26.44430555555556,10.024444444444445,35.9175,0.7385069444444444,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,295.6086965,269.3455751,-0.044654184,-0.979972787,98959.26379,0.001578505,169.3547677,79.51411131,0.9809896326716472,264.2252167790826
2023-10-18,65.13374999999999,153.03375,21.88552083333333,9.831215277777778,41.57781249999999,0.6049305555555555,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,296.7739826,447.076884,1.943148786,-1.784883814,98933.3758,4.26e-08,211.3473884,65.32746845,2.638491507284505,1179.60856153722
2023-10-19,74.2253623188406,160.6742753623188,22.24972222222222,11.94361111111111,79.9459375,0.5860763888888888,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,296.3613647,421.087128,1.503863186,-1.620883627,98924.84435,0.0,217.2740272,64.70254359,2.211078518389328,931.0567030910572
2023-10-20,94.61704545454546,216.33712121212127,23.93232638888889,8.831770833333334,73.99812499999999,0.627986111111111,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,296.6431839,399.9716853,1.077830093,-1.40007592,98955.39927,0.0,215.0120858,67.01402507,1.7668984948604816,706.7093687433802
2023-10-21,105.98402777777778,247.4386363636364,32.47204861111111,10.5140625,75.173125,0.736736111111111,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,297.1431082,449.0320015,-0.045402644,-1.228273469,99012.65582,0.0,214.2069267,65.77040378,1.2291123279552136,551.9107686900539
2023-10-22,111.559375,277.06050724637674,27.1125,13.039444444444449,73.10312499999999,0.6463194444444444,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,297.157929,432.4834985,0.314947954,-1.365165211,99019.19342,0.000191902,195.5441689,66.61800216,1.4010240065942698,605.9197638543769
2023-10-23,113.22543859649124,248.52824074074076,27.748298611111117,9.812256944444444,57.66083333333333,0.7287847222222222,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,297.1315826,430.8164381,1.57148873,-1.490161378,98848.83383,0.0,209.5470835,66.65786589,2.1656772060950984,933.00934000425
2023-10-24,95.70375,186.88625,26.12100694444445,9.498819444444443,54.1125,0.6861805555555556,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,297.1541632,454.7607062,1.321227215,-1.525679654,98813.07399,0.0,204.1654603,64.41729016,2.01825165930471,917.821549874732
2023-10-25,108.1242424242424,208.6814393939394,27.06753787878788,12.549239130434785,49.64041666666667,1.0252898550724638,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,297.3384516,458.7251932,1.701202825,-1.53905653,98887.18532,0.0,204.8134354,63.71936543,2.294076296534974,1052.3505923435464
2023-10-26,125.80208333333331,227.78611111111115,32.84868055555555,10.123854166666668,74.24343749999998,0.8811111111111112,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,296.8887997,428.3303654,1.890783742,-1.545429886,98834.81067,0.0,211.1052409,58.57129603,2.4420107885825355,1045.9873733842996
2023-10-27,130.01666666666668,245.05277777777775,37.07496527777778,10.128576388888888,80.26374999999999,0.9157638888888888,NSIT Dwarka Delhi India,28.6138954,77.2090057,train,296.8428386,398.8750152,1.144109398,-1.50816029,98775.02809,0.0,212.7478459,53.753174,1.893022391553995,755.0793352050401
