station,date,lat,lon,elevation,doy,pm25,pm10,no2,so2,o3,co,u10,v10,t2m,blh,rh,ventilation_index,lag_PM25_D1,lag_PM25_D2,lag_AOD_D1,lag_NO2_D1,lag_CO_D1,split
Sector-18 Panipat India,2023-10-29,29.437146,76.9759344,234.0,302,60.01145833333334,112.528125,24.06788194444444,10.016458333333333,32.7078125,0.5003472222222222,-0.491809454,-0.812516208,296.8668286,383.2525273,70.92409229,364.00096082234734,50.70173611111111,40.03695652173913,0.9145017862319946,2.8561476938193664e-05,0.0022771041840314865,train
Sector-18 Panipat India,2023-10-30,29.437146,76.9759344,234.0,303,59.84305555555556,112.10590277777776,23.94878472222221,9.7625,32.328125,0.4949999999999999,-0.434412924,-1.088106855,297.1480046,411.0952805,70.87896022,481.6470476327781,60.01145833333334,50.70173611111111,0.8197758197784424,0.00020261590543668717,0.043958887457847595,train
Sector-18 Panipat India,2023-10-31,29.437146,76.9759344,234.0,304,89.2786231884058,160.4307971014493,23.85322463768116,9.82217391304348,32.0603125,0.4952173913043478,-1.125606398,-0.27199935,297.5169933,399.0867691,68.42288155,462.1441000546913,59.84305555555556,60.01145833333334,0.7286040782928467,0.0002071868220809847,0.04613934084773064,train
Sector-18 Panipat India,2023-11-01,29.437146,76.9759344,234.0,305,,,,,,,-0.336354909,-1.03352254,296.8506438,399.2869725,69.73691816,433.97616706268985,89.2786231884058,59.84305555555556,1.1219078302383423,0.00023352060816250741,0.05213548243045807,train
Sector-18 Panipat India,2023-11-02,29.437146,76.9759344,234.0,306,,,,,,,1.228572285,-1.084532072,296.2985186,377.6322213,71.01814467,618.8561069962042,,89.2786231884058,0.878121018409729,0.0001389771787216887,0.04150322079658508,train
Sector-18 Panipat India,2023-11-04,29.437146,76.9759344,234.0,308,,,,,,,1.170488424,-1.404836002,295.5730352,409.0244305,74.48707457,747.9229914412259,,,1.6954481601715088,0.0,0.04087701439857483,train
Sector-18 Panipat India,2023-11-05,29.437146,76.9759344,234.0,309,,,,,,,0.778099342,-0.983983101,294.8905034,328.5537723,69.85495326,412.1564438986951,,,1.8960564136505127,7.51135012251325e-05,0.005636455491185188,train
Sector-18 Panipat India,2023-11-06,29.437146,76.9759344,234.0,310,,,,,,,-0.250658431,-0.975981603,294.7588641,341.7668211,65.02629206,344.3832393410247,,,0.7940648198127747,7.876555901020765e-05,0.01997355930507183,train
Sector-18 Panipat India,2023-11-07,29.437146,76.9759344,234.0,311,,,,,,,1.107179485,-1.148808325,295.4543965,342.0655144,65.78427226,545.7641056761207,,,0.8616033792495728,0.0001708932832116261,0.031478557735681534,train
Sector-18 Panipat India,2023-11-08,29.437146,76.9759344,234.0,312,,,,,,,1.244570549,-1.340817573,295.5937446,328.7510698,65.70334277,601.4210936798513,,,0.8290499448776245,6.522754119941965e-05,0.0358523465692997,train
Sector-18 Panipat India,2023-11-09,29.437146,76.9759344,234.0,313,,,,,,,0.373447511,-0.676848979,295.8979014,341.8822143,66.32395414,264.28790655939906,,,0.6854550838470459,7.520910003222525e-05,0.0482291504740715,train
Sector-18 Panipat India,2023-11-10,29.437146,76.9759344,234.0,314,59.78576388888889,140.61909722222222,23.922361111111112,9.871180555555556,32.41052083333334,0.4977430555555555,-1.002744328,-1.227072339,292.5315928,314.4985663,81.59190917,498.3787951959096,,,1.5685217380523682,3.5294235658511752e-06,0.0,train
Sector-18 Panipat India,2023-11-11,29.437146,76.9759344,234.0,315,53.52118055555555,81.0017361111111,24.701840277777777,10.259444444444444,41.21875,0.5528819444444445,1.640392045,-1.511967958,292.8776716,374.9485195,74.86355642,836.4741948131015,59.78576388888889,,,0.0,0.00898700300604105,train
Sector-18 Panipat India,2023-11-12,29.437146,76.9759344,234.0,316,89.55677083333333,189.1921875,23.972291666666663,9.978020833333334,32.304270833333334,0.4958333333333333,1.845346121,-1.390207368,292.7912835,309.4681781,71.38866987,714.9973328929458,53.52118055555555,59.78576388888889,0.3107879161834717,6.481318996520713e-05,0.018088605254888535,train
Sector-18 Panipat India,2023-11-13,29.437146,76.9759344,234.0,317,156.40416666666667,218.13484848484848,28.115757575757574,10.163333333333334,36.5753125,0.5326515151515152,0.957724801,-1.386675113,292.4449974,275.7630972,68.69568484,464.7327950238399,89.55677083333333,53.52118055555555,0.33261051774024963,8.827653073240072e-05,0.028109963983297348,train
Sector-18 Panipat India,2023-11-14,29.437146,76.9759344,234.0,318,109.45357142857144,164.18650793650795,21.43952380952381,9.604126984126983,32.9434375,0.5653571428571429,1.423185858,-1.245367956,291.9119556,275.0286509,68.75173033,520.1168708275399,156.40416666666667,89.55677083333333,0.49769604206085205,6.534070416819304e-05,0.03594868257641792,train
Sector-18 Panipat India,2023-11-15,29.437146,76.9759344,234.0,319,108.61180555555556,179.42256944444443,23.744201388888893,9.98576388888889,32.1165625,0.4973958333333333,1.43230259,-1.270854701,292.1093429,267.8434099,74.34689461,512.8737888833863,109.45357142857144,156.40416666666667,,0.00012104015331715345,0.0,train
Sector-18 Panipat India,2023-11-16,29.437146,76.9759344,234.0,320,100.2434027777778,180.4743055555556,24.028715277777778,10.011805555555556,32.73770833333333,0.5025694444444445,-0.149330474,-0.355496522,293.4324133,292.8145106,70.79093838,112.90548124785668,108.61180555555556,109.45357142857144,0.4731915295124054,6.694901821902022e-05,0.039427969604730606,train
Sector-18 Panipat India,2023-11-17,29.437146,76.9759344,234.0,321,91.80104166666666,180.62465277777773,24.270694444444445,10.016076388888887,32.53520833333334,0.5032638888888888,0.731091029,-1.338459354,293.3766243,363.2607459,71.52208353,554.0134325585393,100.2434027777778,108.61180555555556,0.5255272388458252,9.659310308052227e-05,0.042419228702783585,train
Sector-18 Panipat India,2023-11-18,29.437146,76.9759344,234.0,322,68.20104166666667,151.7222222222222,18.805625000000003,9.291666666666666,32.560833333333335,0.4944298245614035,-0.156929053,-0.317180464,294.0660221,260.3727964,62.43583895,92.14040145940862,91.80104166666666,100.2434027777778,0.32715922594070435,0.00016540575597900897,0.03374882787466049,train
Sector-18 Panipat India,2023-11-19,29.437146,76.9759344,234.0,323,79.92569444444445,179.74444444444444,24.08243055555556,9.992847222222222,32.590625,0.4984027777777777,-0.996880652,1.180503576,292.8230486,410.1643731,71.2894661,633.748386339991,68.20104166666667,91.80104166666666,0.4683518409729004,0.00010188867599936202,0.03610311821103096,train
Sector-18 Panipat India,2023-11-20,29.437146,76.9759344,234.0,324,79.69236111111111,179.27361111111114,24.05993055555556,9.981597222222222,32.11125,0.4965972222222222,1.104118387,-0.883432842,292.305796,357.3247551,71.05640752,505.2742608583812,79.92569444444445,68.20104166666667,0.6395089030265808,9.762232366483659e-05,0.03988556191325188,train
Sector-18 Panipat India,2023-11-21,29.437146,76.9759344,234.0,325,79.98152173913044,179.9532608695652,24.24891304347826,9.998985507246378,32.5284375,0.4999275362318841,2.573518928,-1.484717324,292.1489449,395.1905481,62.98791995,1174.1473118318336,79.69236111111111,79.92569444444445,0.6391858458518982,0.00014191232912708074,0.011299875564873219,train
Sector-18 Panipat India,2023-11-22,29.437146,76.9759344,234.0,326,84.50798611111111,177.63506944444444,24.217916666666667,9.937534722222225,32.08989583333333,0.4878125,2.263835907,-0.892755866,290.6857521,267.1367823,69.17068641,650.0797637944678,79.98152173913044,79.69236111111111,0.7275518178939819,6.02669024374336e-05,0.017183583229780197,train
Sector-18 Panipat India,2023-11-23,29.437146,76.9759344,234.0,327,85.51979166666666,179.40729166666665,24.021666666666665,9.985208333333333,32.269062500000004,0.4969444444444444,-1.518481016,0.590479026,291.0887575,269.6113102,69.41258797,439.2637731931536,84.50798611111111,79.98152173913044,0.2967156171798706,6.895935075590387e-05,0.04036298021674156,train
Sector-18 Panipat India,2023-11-24,29.437146,76.9759344,234.0,328,80.13645833333334,180.4895833333333,24.217534722222226,10.0125,32.603541666666665,0.502361111111111,0.858962674,-0.910848904,290.9347458,278.2381315,72.4033177,348.3495404827345,85.51979166666666,84.50798611111111,0.574802815914154,9.589419641997665e-05,0.03718695789575577,train
Sector-18 Panipat India,2023-11-25,29.437146,76.9759344,234.0,329,106.21979166666668,196.7552083333333,23.983784722222225,9.984895833333333,32.1090625,0.4982638888888888,-0.006166369,0.037790228,291.2801245,225.2521725,71.94150158,8.62490962336669,80.13645833333334,85.51979166666666,0.39201784133911133,0.0,0.0,train
Sector-18 Panipat India,2023-11-26,29.437146,76.9759344,234.0,330,107.87395833333336,209.8631944444444,23.96201388888889,9.997951388888888,32.2234375,0.4992708333333333,-1.494943904,0.07747488,292.1181657,237.0888514,71.22788597,354.9101822866455,106.21979166666668,80.13645833333334,1.4280427694320679,0.0001429663534509018,0.016243768855929375,train
Sector-18 Panipat India,2023-11-27,29.437146,76.9759344,234.0,331,95.578125,201.16354166666667,23.865729166666664,10.007395833333334,32.49135416666667,0.5009722222222223,-2.128761508,0.019293039,291.1447198,193.7440691,81.31346275,412.4518547677401,107.87395833333336,106.21979166666668,,1.88894773600623e-05,0.0,train
Sector-18 Panipat India,2023-11-28,29.437146,76.9759344,234.0,332,77.5611111111111,165.21805555555557,24.274212962962963,9.996481481481482,32.0153125,0.4987962962962963,-1.409175323,-0.154774444,291.5900145,245.9962983,83.72443151,348.73653923128524,95.578125,107.87395833333336,,0.0,0.02320808172225952,train
Sector-18 Panipat India,2023-11-29,29.437146,76.9759344,234.0,333,69.50350877192982,148.75701754385963,23.922543859649124,9.962149122807018,32.38791666666667,0.4924561403508771,-1.349912969,-0.004342703,292.1047792,287.5543818,80.21340386,388.17539793038463,77.5611111111111,95.578125,,0.0,0.023137709125876427,train
Sector-18 Panipat India,2023-11-30,29.437146,76.9759344,234.0,334,70.50937499999999,175.81284722222222,23.94652777777777,10.038159722222222,32.663125,0.5076388888888889,-1.376247601,-0.857879975,290.9590577,256.7533525,91.08597934,416.3851936339456,69.50350877192982,77.5611111111111,0.7507191896438599,0.0,0.016454091295599937,train
Sector-18 Panipat India,2023-12-01,29.437146,76.9759344,234.0,335,,,,,,,0.971975003,-1.187371852,291.5678769,267.882475,82.68771276,411.0566735032937,70.50937499999999,69.50350877192982,,0.0,0.046547017991542816,train
Sector-18 Panipat India,2023-12-02,29.437146,76.9759344,234.0,336,,,,,,,1.086744873,-1.280560942,290.5674163,243.2826591,81.68920646,408.60267723687474,,70.50937499999999,0.725058376789093,8.459003583993763e-05,0.04977023974061012,train
Sector-18 Panipat India,2023-12-04,29.437146,76.9759344,234.0,338,,,,,,,0.052287335,-1.472082162,290.3429553,271.449466,76.92030741,399.8479066318856,,,0.1492065191268921,0.00016002201300580055,0.03842301294207573,train
Sector-18 Panipat India,2023-12-06,29.437146,76.9759344,234.0,340,,,,,,,0.581582627,-1.248236144,290.1334311,181.3845654,75.56118238,249.779904586728,,,0.539080023765564,9.094520646613091e-05,0.0,train
Sector-18 Panipat India,2023-12-07,29.437146,76.9759344,234.0,341,,,,,,,1.624759506,-1.182067498,289.4948753,205.4144816,77.92894183,412.7311664515024,,,0.24026185274124146,0.0001503918319940567,0.02377098612487316,train
Sector-18 Panipat India,2023-12-08,29.437146,76.9759344,234.0,342,,,,,,,1.712394116,-1.404635543,288.9396159,234.249414,75.13475267,518.8132529206399,,,0.3210288882255554,0.00012671064177993685,0.02641826495528221,train
Sector-18 Panipat India,2023-12-10,29.437146,76.9759344,234.0,344,59.89027777777778,140.72361111111113,23.9753125,9.923298611111113,32.5228125,0.4985069444444445,2.750101302,-1.43790644,287.9345925,275.682529,71.67088907,855.5327528482497,,,0.1779877096414566,9.604289516573772e-05,0.0334855318069458,train
Sector-18 Panipat India,2023-12-11,29.437146,76.9759344,234.0,345,100.28229166666668,145.6546875,24.122447916666665,10.001510416666664,32.775104166666665,0.5000520833333333,-0.154597689,-0.394444484,288.0060585,206.3578133,73.11904493,87.4253321901711,59.89027777777778,,0.15333683788776398,7.499625644413754e-05,0.0,train
Sector-18 Panipat India,2023-12-13,29.437146,76.9759344,234.0,347,90.31704545454544,190.5617424242424,23.844583333333336,10.01568181818182,32.73375,0.5029924242424243,1.133839049,-1.469049991,287.6043938,261.9315432,74.37542989,486.0717548481036,100.28229166666668,59.89027777777778,0.2555393874645233,0.00012168822286184877,0.04186541959643364,train
Sector-18 Panipat India,2023-12-14,29.437146,76.9759344,234.0,348,90.40265151515152,190.7371212121212,23.943181818181813,10.020113636363638,32.741875,0.503939393939394,2.350502791,-1.303404619,287.2184771,224.0079117,70.28150902,602.06588430501,90.31704545454544,100.28229166666668,0.24545526504516602,0.0001270831999136135,0.03291607275605202,train
Sector-18 Panipat India,2023-12-15,29.437146,76.9759344,234.0,349,89.40972222222223,188.9208333333333,24.246284722222217,9.971006944444444,32.292187500000004,0.4938888888888889,1.303450033,-1.290358906,286.8511474,190.0523169,75.37388756,348.57937307171204,90.40265151515152,90.31704545454544,0.5508173704147339,7.368632941506803e-05,0.006401382386684418,train
Sector-18 Panipat India,2023-12-16,29.437146,76.9759344,234.0,350,86.54270833333334,183.1052083333333,23.910590277777786,10.004305555555556,32.8415625,0.5006597222222222,1.302240481,-1.547268307,286.9597286,233.3646243,72.98877915,471.9432148482876,89.40972222222223,90.40265151515152,0.5408501625061035,0.00022742590226698667,0.002473518019542098,train
Sector-18 Panipat India,2023-12-17,29.437146,76.9759344,234.0,351,80.46180555555556,170.94062500000004,24.05614583333333,10.028576388888888,32.6915625,0.5058333333333332,1.762143651,-1.739245747,287.1821827,296.3447262,75.15054499,733.7226129386617,86.54270833333334,89.40972222222223,0.1877865046262741,9.895781840896234e-05,0.039312638342380524,train
Sector-18 Panipat India,2023-12-18,29.437146,76.9759344,234.0,352,79.60972222222222,169.20625,24.13604166666667,9.976180555555556,32.261250000000004,0.4951041666666667,2.938324018,-1.85280633,287.3865229,352.3527068,72.80378001,1223.9700138394778,80.46180555555556,86.54270833333334,0.3349403142929077,8.17336403997615e-05,0.0427045002579689,train
Sector-18 Panipat India,2023-12-19,29.437146,76.9759344,234.0,353,80.12007575757576,170.2477272727273,23.952992424242424,10.007310606060608,32.66833333333334,0.5014772727272727,2.590801934,-1.213601503,286.9353742,264.6634242,68.8668071,757.191060642243,79.60972222222222,80.46180555555556,0.21386711299419403,7.797707803547382e-05,0.039891257882118225,train
Sector-18 Panipat India,2023-12-20,29.437146,76.9759344,234.0,354,79.5798611111111,189.5920138888889,24.210520833333334,9.975069444444443,32.38364583333334,0.4947916666666667,1.130468484,-1.334461988,286.741307,201.8956725,73.22424702,353.1009163045707,80.12007575757576,79.60972222222222,0.20165956020355225,8.94477852853015e-05,0.03416517749428749,train
Sector-18 Panipat India,2023-12-21,29.437146,76.9759344,234.0,355,80.26979166666666,210.5208333333333,24.0890625,10.014861111111111,32.51354166666667,0.5025000000000001,1.30957502,-1.699258166,286.0907743,183.0677806,76.52553836,392.7418359409889,79.5798611111111,80.12007575757576,0.3391034007072449,0.00014386085967998952,0.005321220960468054,train
Sector-18 Panipat India,2023-12-22,29.437146,76.9759344,234.0,356,79.60486111111112,209.20555555555555,24.136006944444443,9.9759375,32.41375,0.4950347222222221,-0.169059024,-0.804947759,287.2527387,169.6041498,76.95878953,139.50102143159222,80.26979166666666,79.5798611111111,0.27470746636390686,0.00017299568571615964,0.04232019931077957,train
Sector-18 Panipat India,2023-12-23,29.437146,76.9759344,234.0,357,101.6125,210.4427083333333,23.82357638888889,10.016041666666666,33.08020833333333,0.5030208333333334,-1.440347269,-0.233898676,287.9122535,230.8181054,78.33044354,336.8132756581571,79.60486111111112,80.26979166666666,0.5527051687240601,0.00014290367835201323,0.04060408100485802,train
Sector-18 Panipat India,2023-12-24,29.437146,76.9759344,234.0,358,119.10833333333336,210.47048611111111,23.92534722222221,10.015208333333334,32.4853125,0.502986111111111,0.762321367,-0.856726363,288.5842582,193.8074542,76.99975547,222.2553200889336,101.6125,79.60486111111112,0.41624993085861206,0.0001434179284842685,0.0470830462872982,train
Sector-18 Panipat India,2023-12-25,29.437146,76.9759344,234.0,359,101.36622807017542,209.9986842105263,24.11482456140351,9.999298245614035,32.7275,0.5000877192982456,1.569533878,-1.315597615,287.246065,175.6684851,82.84245167,359.7660415489192,119.10833333333336,101.6125,0.2481537163257599,0.00022275243827607483,0.03354373574256897,train
Sector-18 Panipat India,2023-12-26,29.437146,76.9759344,234.0,360,89.61562500000001,209.3166666666667,24.017881944444444,9.979722222222223,32.197187500000005,0.4965972222222222,0.315639699,-1.271944712,287.5198104,162.8091689,76.20448042,213.3652372571936,101.36622807017542,119.10833333333336,0.16974535584449768,0.00011891184112755582,0.039836157113313675,train
Sector-18 Panipat India,2023-12-27,29.437146,76.9759344,234.0,361,89.8775,209.75791666666663,23.92475,9.992833333333332,32.307187500000005,0.4982499999999999,0.629747716,-1.277827389,286.8839088,194.4953193,84.4211136,277.07392662826214,89.61562500000001,101.36622807017542,0.8904532194137573,2.3586304450873286e-05,0.0,train
Sector-18 Panipat India,2023-12-31,29.437146,76.9759344,234.0,365,89.33636363636361,208.6643939393939,23.81503787878788,9.959772727272728,32.912083333333335,0.491969696969697,0.211427186,-0.357889344,283.940601,189.0340299,90.05318448,78.57684132390307,89.8775,89.61562500000001,,9.651701111579314e-05,0.046413224190473557,train
Sector-18 Panipat India,2024-01-01,29.437146,76.9759344,234.0,1,90.58583333333333,211.16583333333327,24.24875,10.035416666666666,33.111250000000005,0.5066666666666667,0.762701209,-0.863966459,283.7617893,225.8228746,88.90991552,260.2505686285548,89.33636363636361,89.8775,,0.0,0.009185184724628925,train
Sector-18 Panipat India,2024-01-02,29.437146,76.9759344,234.0,2,,,,,,,0.670767594,-0.817124046,283.0854867,172.2840296,88.8372613,182.1345230841547,90.58583333333333,89.33636363636361,,0.0,0.030081378296017647,train
Sector-18 Panipat India,2024-01-03,29.437146,76.9759344,234.0,3,,,,,,,0.472177316,-0.621879462,282.8711564,230.7112909,90.38032581,180.14481904961505,,90.58583333333333,,3.370291960891336e-05,0.02850964106619358,train
Sector-18 Panipat India,2024-01-04,29.437146,76.9759344,234.0,4,,,,,,,1.012353123,-1.479273793,283.9282162,186.1635837,89.67092389,333.70100455632235,,,1.927140712738037,4.407259984873235e-05,0.0377945713698864,train
Sector-18 Panipat India,2024-01-07,29.437146,76.9759344,234.0,7,,,,,,,0.059879572,-0.610704783,284.9756183,205.9015273,86.97313808,126.34804512312692,,,,0.0,0.03883247822523117,train
Sector-18 Panipat India,2024-01-08,29.437146,76.9759344,234.0,8,,,,,,,0.405483811,-1.05854409,283.8426121,216.6942707,90.3365214,245.63351421975256,,,,0.0,0.0410316064953804,train
Sector-18 Panipat India,2024-01-09,29.437146,76.9759344,234.0,9,,,,,,,1.93355044,-1.343106344,283.378086,251.1832595,87.38017914,591.3513304110171,,,1.57817804813385,9.094107372220606e-05,0.030017098411917686,train
Sector-18 Panipat India,2024-01-11,29.437146,76.9759344,234.0,11,,,,,,,2.110452645,-1.329419884,282.1628411,215.1653682,89.12777079,536.6798656894821,,,,0.0,,train
Sector-18 Panipat India,2024-01-12,29.437146,76.9759344,234.0,12,,,,,,,1.641509247,-1.294365043,282.0634191,165.8598059,87.42674079,346.719737750462,,,0.6188008785247803,0.0,0.040615662932395935,train
Sector-18 Panipat India,2024-01-13,29.437146,76.9759344,234.0,13,70.57583333333334,151.90833333333333,23.8375,10.057916666666666,32.9025,0.51125,0.967508764,-1.181864501,282.5082267,121.6383202,88.16750286,185.7874295216033,,,,9.08209040062502e-05,0.0,train
Sector-18 Panipat India,2024-01-14,29.437146,76.9759344,234.0,14,70.36047619047619,151.0614285714286,24.04380952380952,10.03857142857143,33.0125,0.5052380952380953,1.503550606,-1.272426469,281.2418401,140.7550292,87.52293184,277.24573318054024,70.57583333333334,,,0.0,0.0,train
Sector-18 Panipat India,2024-01-15,29.437146,76.9759344,234.0,15,66.92583333333333,111.02958333333332,24.15166666666667,10.04375,33.14,0.51,0.648283484,-1.043014368,280.5571662,124.3809987,90.97413001,152.748295692176,70.36047619047619,70.57583333333334,0.17860481142997742,0.00011914553761016577,0.03916690871119499,train
Sector-18 Panipat India,2024-01-16,29.437146,76.9759344,234.0,16,60.0525,110.16916666666668,23.81375,10.00875,33.21875000000001,0.5016666666666666,-1.356242552,0.632744696,281.2204284,144.0556692,87.70530986,215.591219100106,66.92583333333333,70.36047619047619,0.19970488548278809,0.00012546638026833534,0.032000113278627396,train
Sector-18 Panipat India,2024-01-17,29.437146,76.9759344,234.0,17,59.88041666666667,109.58416666666666,23.74791666666667,9.9825,32.3175,0.4958333333333333,-1.139911259,1.631434838,283.0057057,223.2170093,87.04790034,444.25104937491926,60.0525,66.92583333333333,0.7940362691879272,0.0,0.03602107614278793,train
Sector-18 Panipat India,2024-01-18,29.437146,76.9759344,234.0,18,60.02708333333333,110.10499999999998,24.09583333333333,10.00375,32.52250000000001,0.5004166666666666,0.975699319,0.213134725,283.4956913,182.429843,89.45628357,182.1939521024311,59.88041666666667,60.0525,0.3647919297218323,8.346656250068918e-05,0.043219488114118576,train
Sector-18 Panipat India,2024-01-19,29.437146,76.9759344,234.0,19,59.92041666666668,109.70541666666666,23.85833333333333,9.987916666666663,32.53125000000001,0.4983333333333333,-0.031596311,0.408453853,283.1688795,183.5304992,89.94126499,75.18769402850754,60.02708333333333,59.88041666666667,,0.0,0.04248924180865288,train
Sector-18 Panipat India,2024-01-20,29.437146,76.9759344,234.0,20,62.53714285714285,103.61333333333332,21.855238095238093,9.723809523809525,32.38250000000001,0.4466666666666666,0.933372031,-1.027531044,283.1652028,245.741755,85.03824989,341.13022082297385,59.92041666666668,60.02708333333333,,0.0,0.0018908887868747115,train
Sector-18 Panipat India,2024-01-23,29.437146,76.9759344,234.0,23,65.08333333333333,110.24333333333334,23.91611111111111,10.011111111111113,32.495000000000005,0.5038888888888889,0.52818416,-1.072449605,282.6375133,151.7200665,86.48777583,181.37540081866572,62.53714285714285,59.92041666666668,0.9599750638008118,0.00010593089973554015,0.044485993683338165,train
Sector-18 Panipat India,2024-01-24,29.437146,76.9759344,234.0,24,64.98318181818182,109.955,24.053181818181823,9.998636363636365,32.368750000000006,0.5004545454545454,1.021518144,-1.296746143,282.6167376,202.5904583,87.3476867,334.4307592354933,65.08333333333333,62.53714285714285,,0.0,0.01789671555161476,train
Sector-18 Panipat India,2024-01-27,29.437146,76.9759344,234.0,27,67.46249999999999,114.7025,26.539583333333336,10.20125,38.99875000000001,0.5395833333333333,2.980216762,-1.041834422,286.3297672,247.1462191,73.89213853,780.2586938896951,64.98318181818182,65.08333333333333,0.6560928821563721,8.008896111277863e-05,0.04401649534702301,train
Sector-18 Panipat India,2024-01-28,29.437146,76.9759344,234.0,28,73.3,172.6,29.47,12.68,62.4,1.04,-1.913018727,0.45617154,285.0415492,169.5328446,85.09541028,333.4126697160851,67.46249999999999,64.98318181818182,0.168376624584198,4.250443453202024e-05,0.03540090098977089,train
Sector-18 Panipat India,2024-01-29,29.437146,76.9759344,234.0,29,67.81041666666665,118.06083333333332,24.932083333333328,10.34625,62.4,0.5695833333333334,0.032907787,-0.476615571,286.7542015,210.2305913,84.38368165,100.43772274149111,73.3,67.46249999999999,,0.0,0.0,train
Sector-18 Panipat India,2024-01-30,29.437146,76.9759344,234.0,30,66.9377272727273,109.36454545454548,23.92636363636364,9.97181818181818,32.265,0.4949999999999999,0.564601134,-0.474317597,286.4942859,175.073803,87.97933245,129.09857513483956,67.81041666666665,73.3,0.7179012298583984,7.964531687321141e-05,0.05339321494102478,train
Sector-18 Panipat India,2024-01-31,29.437146,76.9759344,234.0,31,67.071,110.6665,24.0325,10.029,32.66875,0.505,-1.675473481,0.688500861,287.1809615,212.9675678,91.51272607,385.7738530257028,66.9377272727273,67.81041666666665,0.7733104228973389,0.0001282681623706594,0.035592928528785706,train
Sector-2 Murlipura Jaipur India,2023-10-01,27.021972,75.4150915,409.0,274,,,,,,,-1.201080254,-1.298915216,301.2218759,659.8965033,46.71262366,1167.4340392743788,,,,,,train
Sector-2 Murlipura Jaipur India,2023-10-02,27.021972,75.4150915,409.0,275,,,,,,,-0.933611788,-0.260764662,301.4439955,761.5645317,45.81718588,738.2185551691385,,,0.17316150665283203,4.15767208323814e-05,0.008713251911103725,train
Sector-2 Murlipura Jaipur India,2023-10-03,27.021972,75.4150915,409.0,276,,,,,,,0.060651107,-1.057909652,301.1557788,712.6154856,41.14355122,755.1207350276585,,,0.2916983664035797,3.765743167605251e-05,0.025966405868530273,train
Sector-2 Murlipura Jaipur India,2023-10-04,27.021972,75.4150915,409.0,277,,,,,,,1.855605752,-1.451175753,301.1015927,608.0695986,37.35290515,1432.4116500073922,,,0.24416466057300568,3.3064945455407724e-05,0.026120135560631752,train
Sector-2 Murlipura Jaipur India,2023-10-05,27.021972,75.4150915,409.0,278,,,,,,,3.475273005,-1.212952075,302.4627803,713.4311991,41.99854821,2626.0447105457897,,,0.19219917058944702,2.9966387955937535e-05,0.0319669134914875,train
Sector-2 Murlipura Jaipur India,2023-10-06,27.021972,75.4150915,409.0,279,,,,,,,4.046941046,-0.404798562,302.5775857,674.6893752,44.25553794,2744.0533192167995,,,0.19783398509025574,3.0648305255454034e-05,0.029974400997161865,train
Sector-2 Murlipura Jaipur India,2023-10-07,27.021972,75.4150915,409.0,280,,,,,,,3.439733247,-0.008831917,302.263285,574.9816166,48.68550568,1977.7899024450453,,,0.30833783745765686,2.5878722226480022e-05,0.03209543973207474,train
Sector-2 Murlipura Jaipur India,2023-10-09,27.021972,75.4150915,409.0,282,,,,,,,3.863357329,1.041915626,302.418712,722.7322113,51.88229693,2891.9330899640663,,,0.2798813283443451,2.4024977392400615e-05,0.03216003254055977,train
Sector-2 Murlipura Jaipur India,2023-10-10,27.021972,75.4150915,409.0,283,35.60606060606061,148.4920634920635,32.25253623188406,8.683695652173913,45.60104166666667,0.3565942028985507,3.164655319,-0.243759997,302.5325806,765.3047997,52.92323152,2429.0998850393853,,,0.4686049818992615,2.1979787561576813e-05,0.03031347505748272,train
Sector-2 Murlipura Jaipur India,2023-10-11,27.021972,75.4150915,409.0,284,75.57291666666667,151.0,13.05,10.212152777777776,124.38020833333334,0.6717013888888889,1.639547207,-1.471553065,301.6401268,772.5351072,47.70819364,1701.960497855947,35.60606060606061,,,1.9073182556894608e-05,0.029867490753531456,train
Sector-2 Murlipura Jaipur India,2023-10-12,27.021972,75.4150915,409.0,285,103.8125,219.54166666666663,6.859027777777778,14.087152777777776,100.53229166666664,1.1631944444444444,1.639107748,-0.633645571,301.8504167,735.6978538,46.29148757,1292.858088206195,75.57291666666667,35.60606060606061,0.8826169967651367,2.5070903575397097e-05,0.02348416857421398,train
Sector-2 Murlipura Jaipur India,2023-10-13,27.021972,75.4150915,409.0,286,56.16666666666666,187.8020833333333,13.023611111111109,28.90520833333333,70.671875,0.8784375,1.538170447,-0.289041028,302.4498663,832.6635944,45.41383614,1303.195149287184,103.8125,75.57291666666667,0.6034898161888123,2.275796032336075e-05,0.0078850407153368,train
Sector-2 Murlipura Jaipur India,2023-10-14,27.021972,75.4150915,409.0,287,46.25,162.26136363636363,12.996874999999998,18.002430555555552,74.709375,0.6036458333333333,1.72823878,0.022685535,302.2535029,844.1353913,44.56083768,1458.9931963670924,56.16666666666666,103.8125,0.9372670650482178,3.0151468308758922e-05,0.031347088515758514,train
Sector-2 Murlipura Jaipur India,2023-10-15,27.021972,75.4150915,409.0,288,38.10416666666666,139.04166666666666,13.120833333333332,16.590625,68.059375,1.37125,2.814881162,-0.314106714,301.2792853,839.093828,49.71891096,2376.609249611501,46.25,56.16666666666666,,2.2786583940614946e-05,0.031594812870025635,train
